date,ssn,ssn_std,f107,sunspot_area,new_regions,solar_mean_field,flare_C,flare_M,flare_X,flare_S,flare_xray_total,flare_optical_total,ap_planetary,kp_daily_mean,kp_daily_max,kp_1,kp_2,kp_3,kp_4,kp_5,kp_6,kp_7,kp_8,dst_daily_mean,dst_daily_min,dst_daily_max,dst_daily_std,dst_hours_valid,flare_event_B,flare_event_C,flare_event_M,flare_event_X,flare_event_unknown,flare_events_total,ssn_interpolated,ssn_std_interpolated,dst_daily_mean_interpolated,dst_daily_min_interpolated,dst_daily_max_interpolated,dst_daily_std_interpolated,ap_planetary_interpolated,kp_daily_mean_interpolated,kp_daily_max_interpolated,kp_1_interpolated,kp_2_interpolated,kp_3_interpolated,kp_4_interpolated,kp_5_interpolated,kp_6_interpolated,kp_7_interpolated,kp_8_interpolated,solar_mean_field_interpolated,flare_event_B_interpolated,flare_event_C_interpolated,flare_event_M_interpolated,flare_event_X_interpolated,flare_event_unknown_interpolated,flare_events_total_interpolated,year,month,day_of_year,storm_category,solar_activity_level,kp_storm_level
2008-03-08,0.00,2.00,70.00,0,0,,0,0,0,0,0,0,11.00,1.75,4.00,0.00,0.00,1.00,1.00,4.00,4.00,3.00,1.00,-9.71,-41.00,21.00,18.20,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,3,68,quiet,low,quiet
2008-03-09,0.00,2.00,70.00,0,0,,0,0,0,0,0,0,25.00,3.50,5.00,4.00,5.00,5.00,3.00,3.00,2.00,2.00,4.00,-46.88,-86.00,-26.00,14.67,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,3,69,moderate,low,G1_minor
2008-03-10,15.00,3.80,70.00,90,1,,0,0,0,0,0,0,18.00,3.25,4.00,4.00,4.00,2.00,3.00,4.00,2.00,3.00,4.00,-28.38,-39.00,-16.00,6.53,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,3,70,quiet,low,quiet
2008-03-11,0.00,2.00,70.00,0,0,,0,0,0,3,0,0,12.00,2.50,4.00,3.00,1.00,4.00,2.00,4.00,3.00,1.00,2.00,-24.67,-32.00,-17.00,4.52,24.00,1.00,0.00,0.00,0.00,0.00,1.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,3,71,quiet,low,quiet
2008-03-12,0.00,2.00,69.00,0,0,,0,0,0,0,0,0,14.00,2.50,4.00,2.00,4.00,4.00,2.00,1.00,1.00,4.00,2.00,-20.67,-26.00,-15.00,3.12,24.00,1.00,0.00,0.00,0.00,0.00,1.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,3,72,quiet,low,quiet
2008-03-13,0.00,2.00,70.00,0,0,,0,0,0,0,0,0,14.00,2.88,4.00,2.00,3.00,2.00,4.00,4.00,3.00,3.00,2.00,-21.79,-30.00,-12.00,4.54,24.00,1.00,0.00,0.00,0.00,0.00,1.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,3,73,quiet,low,quiet
2008-03-14,0.00,2.00,70.00,0,0,,0,0,0,0,0,0,13.00,2.75,4.00,2.00,3.00,3.00,2.00,2.00,4.00,3.00,3.00,-20.88,-36.00,-10.00,7.47,24.00,1.00,0.00,0.00,0.00,0.00,1.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,3,74,quiet,low,quiet
2008-03-15,12.00,5.30,70.00,20,1,,0,0,0,0,0,0,11.00,2.25,4.00,3.00,3.00,1.00,4.00,3.00,2.00,1.00,1.00,-25.00,-31.00,-20.00,2.84,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,3,75,quiet,low,quiet
2008-03-16,12.00,3.90,70.00,20,0,,0,0,0,0,0,0,5.00,1.25,2.00,2.00,2.00,1.00,0.00,1.00,1.00,1.00,2.00,-14.58,-27.00,-5.00,5.13,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,3,76,quiet,low,quiet
2008-03-17,12.00,4.00,70.00,10,0,,0,0,0,0,0,0,4.00,1.00,2.00,2.00,0.00,0.00,0.00,1.00,2.00,2.00,1.00,-12.88,-26.00,-6.00,4.82,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,3,77,quiet,low,quiet
2008-03-18,0.00,2.00,70.00,0,0,,0,0,0,0,0,0,8.00,1.50,4.00,3.00,4.00,1.00,1.00,1.00,1.00,0.00,1.00,-10.08,-17.00,-3.00,4.39,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,3,78,quiet,low,quiet
2008-03-19,0.00,2.00,69.00,0,0,,0,0,0,0,0,0,6.00,1.50,3.00,0.00,1.00,1.00,1.00,3.00,3.00,1.00,2.00,-10.92,-29.00,0.00,9.33,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,3,79,quiet,low,quiet
2008-03-20,0.00,2.00,68.00,0,0,,0,0,0,0,0,0,8.00,1.88,4.00,2.00,1.00,1.00,1.00,4.00,2.00,2.00,2.00,-11.83,-22.00,-2.00,6.20,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,3,80,quiet,low,quiet
2008-03-21,0.00,2.00,68.00,0,0,,0,0,0,0,0,0,5.00,1.38,2.00,2.00,1.00,0.00,1.00,1.00,2.00,2.00,2.00,-10.08,-16.00,-5.00,3.21,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,3,81,quiet,low,quiet
2008-03-22,0.00,2.00,70.00,0,0,,0,0,0,0,0,0,5.00,1.12,3.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,3.00,-5.96,-19.00,-1.00,4.68,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,3,82,quiet,low,quiet
2008-03-23,0.00,2.00,72.00,40,1,,0,0,0,1,0,0,8.00,1.88,3.00,3.00,3.00,3.00,2.00,1.00,1.00,1.00,1.00,-10.46,-21.00,-4.00,4.92,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,3,83,quiet,low,quiet
2008-03-24,32.00,1.90,79.00,210,1,,0,0,0,4,0,0,4.00,0.88,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,-4.42,-10.00,-1.00,2.38,24.00,10.00,0.00,0.00,0.00,0.00,10.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,3,84,quiet,low,quiet
2008-03-25,54.00,3.10,89.00,380,1,,0,1,0,0,1,1,4.00,1.00,2.00,0.00,0.00,0.00,1.00,1.00,2.00,2.00,2.00,0.83,-4.00,7.00,3.56,24.00,6.00,0.00,1.00,0.00,0.00,7.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,3,85,quiet,low,quiet
2008-03-26,60.00,4.30,82.00,520,0,,0,0,0,1,0,0,27.00,3.50,5.00,1.00,1.00,4.00,4.00,5.00,4.00,5.00,4.00,-15.71,-48.00,13.00,21.47,24.00,3.00,0.00,0.00,0.00,0.00,3.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,3,86,quiet,low,G1_minor
2008-03-27,59.00,3.30,85.00,510,0,,0,0,0,1,0,0,31.00,4.00,6.00,6.00,5.00,4.00,3.00,3.00,2.00,4.00,5.00,-37.67,-56.00,-22.00,8.76,24.00,3.00,0.00,0.00,0.00,0.00,3.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,3,87,moderate,low,G2_moderate
2008-03-28,57.00,2.80,83.00,410,0,,0,0,0,0,0,0,21.00,3.75,5.00,5.00,4.00,4.00,4.00,4.00,3.00,3.00,3.00,-40.25,-49.00,-32.00,4.38,24.00,3.00,0.00,0.00,0.00,0.00,3.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,3,88,quiet,low,G1_minor
2008-03-29,50.00,2.20,83.00,390,0,,0,0,0,0,0,0,8.00,2.12,3.00,2.00,3.00,2.00,2.00,2.00,1.00,2.00,3.00,-28.29,-35.00,-23.00,3.60,24.00,2.00,0.00,0.00,0.00,0.00,2.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,3,89,quiet,low,quiet
2008-03-30,52.00,2.10,81.00,300,0,,0,0,0,0,0,0,8.00,2.00,4.00,4.00,2.00,2.00,2.00,2.00,1.00,1.00,2.00,-25.50,-32.00,-18.00,4.51,24.00,2.00,0.00,0.00,0.00,0.00,2.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,3,90,quiet,low,quiet
2008-03-31,42.00,3.50,79.00,250,0,,0,0,0,1,0,0,4.00,1.12,2.00,2.00,0.00,0.00,2.00,1.00,1.00,1.00,2.00,-19.54,-25.00,-15.00,2.99,24.00,1.00,0.00,0.00,0.00,0.00,1.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,3,91,quiet,low,quiet
2008-04-01,20.00,1.40,78.00,180,0,,0,0,0,0,0,0,4.00,1.00,2.00,1.00,2.00,2.00,0.00,1.00,1.00,1.00,0.00,-18.62,-24.00,-13.00,3.13,24.00,2.00,0.00,0.00,0.00,0.00,2.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,4,92,quiet,low,quiet
2008-04-02,11.00,1.30,76.00,220,0,,0,0,0,0,0,0,1.00,0.12,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,-11.62,-14.00,-7.00,1.82,24.00,3.00,0.00,0.00,0.00,0.00,3.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,4,93,quiet,low,quiet
2008-04-03,11.00,0.70,76.00,70,0,,2,0,0,2,2,0,2.00,0.38,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,-0.25,-6.00,5.00,3.29,24.00,5.00,2.00,0.00,0.00,0.00,7.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,4,94,quiet,low,quiet
2008-04-04,9.00,2.80,73.00,0,0,,0,0,0,1,0,0,11.00,1.75,5.00,0.00,0.00,0.00,1.00,2.00,3.00,5.00,3.00,-4.04,-33.00,11.00,11.59,24.00,3.00,0.00,0.00,0.00,0.00,3.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,4,95,quiet,low,G1_minor
2008-04-05,0.00,2.00,71.00,0,0,,0,0,0,0,0,0,21.00,2.88,6.00,1.00,1.00,0.00,3.00,3.00,6.00,5.00,4.00,-18.46,-27.00,-13.00,4.12,24.00,1.00,0.00,0.00,0.00,0.00,1.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,4,96,quiet,low,G2_moderate
2008-04-06,0.00,2.00,69.00,0,0,,0,0,0,0,0,0,18.00,3.00,5.00,3.00,5.00,4.00,3.00,3.00,2.00,2.00,2.00,-21.04,-33.00,-6.00,6.88,24.00,1.00,0.00,0.00,0.00,0.00,1.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,4,97,quiet,low,G1_minor
2008-04-07,0.00,2.00,69.00,0,0,,0,0,0,0,0,0,12.00,2.38,4.00,3.00,4.00,2.00,1.00,1.00,3.00,2.00,3.00,-15.92,-23.00,-10.00,3.90,24.00,1.00,0.00,0.00,0.00,0.00,1.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,4,98,quiet,low,quiet
2008-04-08,0.00,2.00,70.00,0,0,,0,0,0,0,0,0,9.00,2.12,3.00,1.00,1.00,2.00,3.00,3.00,2.00,2.00,3.00,-13.46,-20.00,-7.00,3.87,24.00,1.00,0.00,0.00,0.00,0.00,1.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,4,99,quiet,low,quiet
2008-04-09,0.00,2.00,68.00,0,0,,0,0,0,0,0,0,12.00,2.38,4.00,3.00,3.00,4.00,3.00,2.00,1.00,1.00,2.00,-15.29,-23.00,-8.00,4.21,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,4,100,quiet,low,quiet
2008-04-10,0.00,2.00,68.00,0,0,,0,0,0,0,0,0,2.00,3.00,3.00,3.00,2.00,2.00,2.50,1.50,1.00,0.50,2.00,-12.54,-16.00,-8.00,2.33,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,2008,4,101,quiet,low,quiet
2008-04-11,0.00,2.00,67.00,0,0,,0,0,0,0,0,0,4.00,1.12,2.00,2.00,1.00,0.00,2.00,1.00,1.00,0.00,2.00,-12.50,-21.00,-6.00,4.14,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,4,102,quiet,low,quiet
2008-04-12,0.00,2.00,68.00,0,0,,0,0,0,0,0,0,11.00,2.38,4.00,2.00,4.00,3.00,2.00,3.00,1.00,2.00,2.00,-12.33,-23.00,-7.00,4.24,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,4,103,quiet,low,quiet
2008-04-13,9.00,5.60,69.00,0,0,,0,0,0,0,0,0,7.00,1.88,3.00,1.00,2.00,1.00,2.00,2.00,3.00,2.00,2.00,-7.96,-15.00,1.00,4.59,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,4,104,quiet,low,quiet
2008-04-14,9.00,2.90,69.00,10,1,,0,0,0,0,0,0,2.00,0.50,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,-10.62,-13.00,-6.00,2.12,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,4,105,quiet,low,quiet
2008-04-15,0.00,2.00,71.00,10,0,,0,0,0,0,0,0,5.00,1.00,3.00,0.00,0.00,0.00,0.00,2.00,1.00,2.00,3.00,-4.71,-20.00,3.00,5.05,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,4,106,quiet,low,quiet
2008-04-16,0.00,2.00,70.00,0,0,,0,0,0,0,0,0,15.00,3.00,4.00,3.00,2.00,4.00,2.00,3.00,3.00,4.00,3.00,-18.79,-33.00,-4.00,9.06,24.00,1.00,0.00,0.00,0.00,0.00,1.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,4,107,quiet,low,quiet
2008-04-17,0.00,2.00,69.00,0,0,,0,0,0,0,0,0,8.00,1.75,3.00,3.00,3.00,1.00,1.00,1.00,2.00,2.00,1.00,-13.21,-24.00,-6.00,4.82,24.00,1.00,0.00,0.00,0.00,0.00,1.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,4,108,quiet,low,quiet
2008-04-18,0.00,2.00,70.00,0,0,,0,0,0,0,0,0,6.00,1.50,3.00,2.00,3.00,2.00,1.00,1.00,1.00,1.00,1.00,-9.42,-16.00,-4.00,3.04,24.00,1.00,0.00,0.00,0.00,0.00,1.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,4,109,quiet,low,quiet
2008-04-19,10.00,4.00,71.00,20,1,,0,0,0,0,0,0,5.00,1.38,2.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,2.00,-7.29,-13.00,-2.00,3.23,24.00,1.00,0.00,0.00,0.00,0.00,1.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,4,110,quiet,low,quiet
2008-04-20,0.00,2.00,71.00,20,0,,0,0,0,0,0,0,4.00,1.00,2.00,2.00,0.00,0.00,0.00,1.00,2.00,1.00,2.00,-5.00,-11.00,-1.00,2.55,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,4,111,quiet,low,quiet
2008-04-21,0.00,2.00,71.00,0,0,,0,0,0,0,0,0,4.00,1.00,2.00,1.00,2.00,1.00,1.00,0.00,1.00,1.00,1.00,-6.08,-13.00,0.00,3.90,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,4,112,quiet,low,quiet
2008-04-22,10.00,1.90,71.00,40,1,,0,0,0,0,0,0,5.00,1.25,3.00,0.00,0.00,0.00,1.00,1.00,3.00,2.00,3.00,1.71,-10.00,14.00,5.85,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,4,113,quiet,low,quiet
2008-04-23,10.00,0.80,71.00,40,0,,0,0,0,0,0,0,32.00,4.25,5.00,3.00,4.00,5.00,4.00,4.00,5.00,5.00,4.00,-29.46,-46.00,7.00,14.97,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,4,114,quiet,low,G1_minor
2008-04-24,9.00,1.90,70.00,10,0,,0,0,0,0,0,0,18.00,3.00,4.00,3.00,4.00,4.00,3.00,3.00,2.00,2.00,3.00,-28.79,-39.00,-22.00,4.61,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,4,115,quiet,low,quiet
2008-04-25,0.00,2.00,70.00,0,0,,0,0,0,0,0,0,8.00,2.12,3.00,3.00,3.00,2.00,2.00,1.00,2.00,2.00,2.00,-21.79,-31.00,-17.00,3.93,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,4,116,quiet,low,quiet
2008-04-26,0.00,2.00,69.00,0,0,,0,0,0,1,0,0,10.00,2.38,3.00,2.00,2.00,2.00,3.00,2.00,3.00,3.00,2.00,-24.75,-33.00,-15.00,5.49,24.00,1.00,0.00,0.00,0.00,0.00,1.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,4,117,quiet,low,quiet
2008-04-27,0.00,2.00,68.00,0,0,,0,0,0,0,0,0,10.00,2.25,3.00,2.00,3.00,3.00,2.00,1.00,3.00,2.00,2.00,-16.29,-28.00,-10.00,4.64,24.00,1.00,0.00,0.00,0.00,0.00,1.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,4,118,quiet,low,quiet
2008-04-28,0.00,2.00,69.00,0,0,,0,0,0,0,0,0,1.00,2.83,3.00,2.00,3.00,3.00,3.00,3.00,3.00,2.00,1.50,-15.71,-29.00,0.00,9.39,24.00,1.00,0.00,0.00,0.00,0.00,1.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True,2008,4,119,quiet,low,quiet
2008-04-29,0.00,2.00,69.00,0,0,,0,0,0,0,0,0,8.00,1.88,3.00,3.00,3.00,1.00,1.00,1.00,3.00,2.00,1.00,-18.21,-22.00,-13.00,2.47,24.00,1.00,0.00,0.00,0.00,0.00,1.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,4,120,quiet,low,quiet
2008-04-30,0.00,2.00,67.00,0,0,,0,0,0,0,0,0,8.00,1.50,4.00,1.00,0.00,0.00,1.00,1.00,3.00,4.00,2.00,-8.75,-14.00,5.00,4.73,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,4,121,quiet,low,quiet
2008-05-01,10.00,7.90,69.00,0,0,,0,0,0,0,0,0,9.00,1.75,4.00,0.00,1.00,2.00,0.00,1.00,3.00,3.00,4.00,-5.42,-23.00,6.00,6.93,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,5,122,quiet,low,quiet
2008-05-02,0.00,2.00,68.00,0,0,,0,0,0,0,0,0,12.00,2.25,4.00,4.00,4.00,3.00,0.00,3.00,2.00,0.00,2.00,-11.96,-22.00,-2.00,4.83,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,5,123,quiet,low,quiet
2008-05-03,0.00,2.00,67.00,0,0,,0,0,0,0,0,0,12.00,2.62,3.00,3.00,3.00,2.00,3.00,3.00,2.00,3.00,2.00,-8.75,-21.00,1.00,4.47,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,5,124,quiet,low,quiet
2008-05-04,10.00,1.70,68.00,10,1,,0,0,0,0,0,0,8.00,2.00,3.00,1.00,2.00,3.00,3.00,1.00,2.00,2.00,2.00,-9.96,-16.00,-5.00,3.26,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,5,125,quiet,low,quiet
2008-05-05,12.00,3.40,68.00,20,0,,0,0,0,0,0,0,11.00,2.12,3.00,2.00,2.00,3.00,0.00,2.00,3.00,3.00,2.00,-14.12,-24.00,-5.00,5.05,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,5,126,quiet,low,quiet
2008-05-06,0.00,2.00,67.00,0,0,,0,0,0,0,0,0,10.00,2.00,4.00,4.00,3.00,3.00,2.00,1.00,1.00,1.00,1.00,-15.50,-22.00,-9.00,3.67,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,5,127,quiet,low,quiet
2008-05-07,0.00,2.00,67.00,0,0,,0,0,0,0,0,0,4.00,1.25,2.00,2.00,1.00,0.00,0.00,1.00,2.00,2.00,2.00,-7.83,-15.00,-2.00,4.10,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,5,128,quiet,low,quiet
2008-05-08,0.00,2.00,66.00,0,0,,0,0,0,0,0,0,4.00,1.25,2.00,2.00,1.00,2.00,2.00,1.00,0.00,1.00,1.00,-6.21,-10.00,-3.00,2.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,5,129,quiet,low,quiet
2008-05-09,0.00,2.00,67.00,0,0,,0,0,0,0,0,0,3.00,0.88,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,-1.17,-7.00,5.00,3.62,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,5,130,quiet,low,quiet
2008-05-10,0.00,2.00,67.00,0,0,,0,0,0,0,0,0,5.00,1.25,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,2.00,4.29,-1.00,11.00,3.27,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,5,131,quiet,low,quiet
2008-05-11,0.00,2.00,68.00,0,0,,0,0,0,0,0,0,3.00,1.00,2.00,2.00,1.00,0.00,0.00,1.00,1.00,2.00,1.00,1.54,-5.00,10.00,4.29,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,5,132,quiet,low,quiet
2008-05-12,0.00,2.00,68.00,0,0,,0,0,0,0,0,0,4.00,0.88,2.00,1.00,0.00,1.00,0.00,1.00,1.00,1.00,2.00,3.12,-1.00,11.00,3.56,24.00,2.00,0.00,0.00,0.00,0.00,2.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,5,133,quiet,low,quiet
2008-05-13,12.00,4.60,68.00,0,0,,0,0,0,0,0,0,4.00,1.12,2.00,2.00,2.00,0.00,0.00,1.00,2.00,1.00,1.00,-1.29,-7.00,9.00,4.06,24.00,2.00,0.00,0.00,0.00,0.00,2.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,5,134,quiet,low,quiet
2008-05-14,0.00,2.00,69.00,0,0,,0,0,0,0,0,0,3.00,0.62,1.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,-0.50,-6.00,5.00,2.72,24.00,2.00,0.00,0.00,0.00,0.00,2.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2008,5,135,quiet,low,quiet
